anio,trimestre,provincia,region,bandaAnchaFija,dialUp,total_ba_du,accesx100hab,accesx100hog,adsl,cableModem,fibraOptica,wireless,otras_tecno,total_tec,velocidadMediaDesc,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a10000Mbps,otros
2021,2,Corrientes,Norte Grande Argentino,129498,3,129501,11.47,43.53,46648.0,67262.0,3731.0,6557.0,5303.0,129501.0,30.368,34990.0,46702.0,10073.0,20318.0,10450.0,1914.0,1.0,5053.0
2021,2,Entre Ríos,Centro,257617,15,257632,18.44,61.66,77836.0,124957.0,17856.0,23786.0,13197.0,257632.0,27.619,74515.0,86951.0,18503.0,41138.0,17993.0,2440.0,15.0,16077.0
2021,2,Formosa,Norte Grande Argentino,51551,0,51551,8.45,33.22,19571.0,12509.0,3610.0,15690.0,171.0,51551.0,23.966,22748.0,14767.0,1348.0,6849.0,3758.0,463.0,0.0,1618.0
2021,2,Jujuy,Norte Grande Argentino,111848,0,111848,14.37,56.2,24738.0,60800.0,19611.0,2731.0,3968.0,111848.0,25.812,24584.0,54306.0,607.0,24301.0,5162.0,279.0,208.0,2401.0
2021,2,La Pampa,Patagonia,97551,116,97667,27.05,82.06,9017.0,57014.0,17132.0,13209.0,1295.0,97667.0,12.279,65225.0,15670.0,3399.0,8695.0,611.0,5.0,0.0,4062.0
2021,2,La Rioja,Norte Grande Argentino,81599,3,81602,20.48,77.0,11627.0,54255.0,9445.0,6245.0,30.0,81602.0,38.535,5331.0,29269.0,4827.0,34132.0,7662.0,362.0,0.0,19.0
2021,2,Mendoza,Nuevo Cuyo,229052,619,229671,11.44,40.97,91503.0,70834.0,44696.0,21811.0,827.0,229671.0,13.466,142822.0,61710.0,4533.0,15615.0,4381.0,533.0,27.0,50.0
2021,2,Misiones,Norte Grande Argentino,156176,0,156176,12.26,45.0,44960.0,87861.0,10376.0,5317.0,7662.0,156176.0,28.682,42328.0,51089.0,16290.0,25882.0,10716.0,1568.0,24.0,8279.0
2021,2,Neuquén,Patagonia,137877,373,138250,20.58,69.1,30083.0,72690.0,15619.0,19218.0,640.0,138250.0,36.11,62538.0,10116.0,6038.0,35481.0,15679.0,2741.0,12.0,5645.0
2021,2,Río Negro,Patagonia,143583,501,144084,19.05,61.94,48189.0,43761.0,18727.0,15031.0,18376.0,144084.0,23.748,70325.0,18395.0,3913.0,21978.0,8707.0,757.0,0.0,20009.0
2021,2,Salta,Norte Grande Argentino,191637,2,191639,13.305,54.94,51396.0,96016.0,32050.0,5724.0,6453.0,191639.0,29.239,42836.0,73939.0,9669.0,42116.0,14670.0,2081.0,0.0,6328.0
2021,2,San Juan,Nuevo Cuyo,78677,256,78933,10.01,39.28,40072.0,12369.0,6673.0,11372.0,8447.0,78933.0,6.993,60980.0,12694.0,343.0,159.0,106.0,10.0,0.0,4641.0
2021,2,San Luis,Nuevo Cuyo,122670,148,122818,23.89,83.5,8417.0,11308.0,28.0,66860.0,36205.0,122818.0,21.662,14514.0,5419.0,65951.0,0.0,1.0,1.0,15.0,36917.0
2021,2,Santa Cruz,Patagonia,48785,197,48982,13.09,44.0,12347.0,22967.0,6328.0,4269.0,3071.0,48982.0,7.63,30737.0,15259.0,1796.0,374.0,67.0,14.0,0.0,735.0
2021,2,Santa Fe,Centro,840449,151,840600,23.61,75.06,256741.0,431915.0,90424.0,43997.0,17523.0,840600.0,30.702,221208.0,266702.0,75699.0,176582.0,77663.0,7336.0,39.0,15371.0
2021,2,Santiago Del Estero,Norte Grande Argentino,114089,1,114090,11.555,46.56,20734.0,83770.0,909.0,5081.0,3596.0,114090.0,12.719,34167.0,71482.0,841.0,3228.0,2610.0,193.0,3.0,1566.0
2021,2,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,35404,289,35693,20.12,67.9,12853.0,22504.0,6.0,14.0,316.0,35693.0,8.592,26914.0,5931.0,488.0,855.0,20.0,1.0,1.0,1483.0
2021,2,Tucumán,Norte Grande Argentino,233026,25,233051,13.61,54.94,110429.0,48359.0,71683.0,1837.0,743.0,233051.0,40.31,41045.0,74688.0,5023.0,69805.0,37208.0,2598.0,4.0,2680.0
2021,1,Buenos Aires,Provincia de Buenos Aires,4054936,5066,4060002,23.0,69.1,629679.0,2452056.0,821597.0,98806.0,57864.0,4060002.0,50.786,1210044.0,370717.0,224552.0,1333543.0,797742.0,101966.0,10571.0,10867.0
2021,1,Ciudad De Buenos Aires,Provincia de Buenos Aires,1378283,1390,1379673,44.8,108.44,159805.0,1145093.0,39980.0,5559.0,29236.0,1379673.0,68.29,160072.0,133179.0,83421.0,583945.0,344183.0,69894.0,4853.0,126.0
2021,1,Catamarca,Norte Grande Argentino,51967,1,51968,12.44,48.9,26316.0,4409.0,18688.0,322.0,2233.0,51968.0,39.967,7509.0,18555.0,712.0,14899.0,7530.0,543.0,24.0,2196.0
2021,1,Chaco,Norte Grande Argentino,139767,3,139770,11.53,43.12,43214.0,61251.0,25426.0,8004.0,1875.0,139770.0,33.626,25905.0,48523.0,14496.0,29360.0,11152.0,1895.0,55.0,8384.0
2021,1,Chubut,Patagonia,131515,825,132340,21.14,69.0,45501.0,40960.0,3444.0,23723.0,18712.0,132340.0,7.532,89104.0,34890.0,2847.0,999.0,109.0,1.0,0.0,4390.0
2021,1,Córdoba,Centro,910826,55,910881,24.06,78.56,260350.0,444695.0,134634.0,54137.0,17065.0,910881.0,36.169,228477.0,195552.0,72062.0,312176.0,78490.0,10494.0,953.0,12677.0
2021,1,Corrientes,Norte Grande Argentino,126622,3,126625,11.234,42.66,49160.0,62876.0,3337.0,5949.0,5303.0,126625.0,25.985,35651.0,48879.0,9001.0,18572.0,7584.0,1484.0,1.0,5453.0
2021,1,Entre Ríos,Centro,251950,13,251963,18.08,60.44,83688.0,118424.0,16846.0,20836.0,12169.0,251963.0,23.871,73943.0,94820.0,15775.0,39974.0,12842.0,1769.0,14.0,12826.0
2021,1,Formosa,Norte Grande Argentino,50686,0,50686,8.33,32.72,20663.0,11412.0,2562.0,15669.0,380.0,50686.0,20.98,22467.0,15483.0,1218.0,6730.0,2560.0,286.0,0.0,1942.0
2021,1,Jujuy,Norte Grande Argentino,110456,0,110456,14.23,55.62,32254.0,54324.0,17322.0,2677.0,3879.0,110456.0,26.777,24138.0,57763.0,568.0,19869.0,4783.0,164.0,793.0,2378.0
2021,1,La Pampa,Patagonia,96989,116,97105,26.94,81.75,8946.0,58711.0,15779.0,12369.0,1300.0,97105.0,10.729,69059.0,15468.0,2786.0,7084.0,283.0,1.0,0.0,2424.0
2021,1,La Rioja,Norte Grande Argentino,52625,3,52628,13.26,49.8,17363.0,34984.0,1.0,250.0,30.0,52628.0,12.698,36767.0,10572.0,215.0,2456.0,2561.0,57.0,0.0,0.0
2021,1,Mendoza,Nuevo Cuyo,218308,615,218923,10.93,39.16,91844.0,69295.0,38619.0,18332.0,833.0,218923.0,12.599,140243.0,57960.0,4174.0,12560.0,3535.0,332.0,75.0,44.0
2021,1,Misiones,Norte Grande Argentino,149387,0,149387,11.76,43.2,48292.0,82339.0,7064.0,4796.0,6896.0,149387.0,25.077,42056.0,52072.0,14149.0,24031.0,7687.0,1112.0,24.0,8256.0
2021,1,Neuquén,Patagonia,132862,373,133235,19.89,66.8,30223.0,70457.0,14171.0,17752.0,632.0,133235.0,34.239,60892.0,10068.0,5685.0,35566.0,12978.0,2276.0,12.0,5758.0
2021,1,Río Negro,Patagonia,140667,501,141168,18.72,60.88,48777.0,42192.0,17828.0,13994.0,18377.0,141168.0,21.924,70895.0,16939.0,3680.0,22068.0,7050.0,433.0,0.0,20103.0
2021,1,Salta,Norte Grande Argentino,187572,2,187574,13.06,53.94,54768.0,89187.0,31498.0,5669.0,6452.0,187574.0,27.319,40964.0,77263.0,8139.0,41684.0,11616.0,1505.0,84.0,6319.0
2021,1,San Juan,Nuevo Cuyo,78011,256,78267,9.945,39.06,40072.0,11589.0,6671.0,11482.0,8453.0,78267.0,6.91,61373.0,11637.0,341.0,159.0,106.0,10.0,0.0,4641.0
2021,1,San Luis,Nuevo Cuyo,119006,148,119154,23.25,81.25,8417.0,10678.0,28.0,63826.0,36205.0,119154.0,21.594,14872.0,4430.0,62918.0,0.0,1.0,1.0,15.0,36917.0
2021,1,Santa Cruz,Patagonia,45868,197,46065,12.39,41.66,12347.0,23089.0,5975.0,4264.0,390.0,46065.0,7.502,28871.0,15210.0,1558.0,350.0,62.0,14.0,0.0,0.0
2021,1,Santa Fe,Centro,825990,137,826127,23.25,73.94,277012.0,421480.0,70976.0,39140.0,17519.0,826127.0,28.131,216260.0,283085.0,65840.0,170996.0,59970.0,5417.0,177.0,24382.0
2021,1,Santiago Del Estero,Norte Grande Argentino,111640,1,111641,11.336,45.7,26468.0,75849.0,570.0,5158.0,3596.0,111641.0,11.584,35912.0,66017.0,730.0,2952.0,1803.0,80.0,3.0,4144.0
2021,1,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,40133,289,40422,22.94,77.4,12853.0,27247.0,6.0,0.0,316.0,40422.0,8.735,21458.0,5723.0,500.0,887.0,16.0,1.0,1.0,11836.0
2021,1,Tucumán,Norte Grande Argentino,231890,22,231912,13.58,54.8,147199.0,12185.0,69954.0,1834.0,740.0,231912.0,37.98,43669.0,77938.0,4189.0,67893.0,33613.0,1817.0,113.0,2680.0
2020,4,Buenos Aires,Provincia de Buenos Aires,4028195,5066,4033261,22.9,69.0,635651.0,2441248.0,804991.0,93444.0,57927.0,4033261.0,50.008,1208361.0,426054.0,216064.0,1280421.0,783464.0,99779.0,10102.0,9016.0
2020,4,Ciudad De Buenos Aires,Provincia de Buenos Aires,1378140,1390,1379530,44.84,108.3,163060.0,1142528.0,39890.0,4815.0,29237.0,1379530.0,67.325,160620.0,138300.0,80435.0,589674.0,337484.0,68491.0,4258.0,268.0
2020,4,Catamarca,Norte Grande Argentino,52395,1,52396,12.57,49.4,26870.0,5115.0,17856.0,322.0,2233.0,52396.0,37.65,9009.0,20081.0,591.0,12502.0,7338.0,542.0,24.0,2309.0
2020,4,Chaco,Norte Grande Argentino,139088,3,139091,11.5,43.03,44332.0,61200.0,23687.0,7997.0,1875.0,139091.0,32.452,26330.0,48146.0,15701.0,28481.0,10604.0,1822.0,42.0,7965.0
2020,4,Chubut,Patagonia,129749,825,130574,20.95,68.4,45703.0,39756.0,3040.0,23363.0,18712.0,130574.0,7.383,90636.0,31606.0,2821.0,999.0,109.0,1.0,0.0,4402.0
2020,4,Córdoba,Centro,902646,55,902701,23.9,78.06,267396.0,439322.0,125620.0,52827.0,17536.0,902701.0,35.121,231670.0,203281.0,70091.0,300503.0,72792.0,9961.0,835.0,13568.0
2020,4,Corrientes,Norte Grande Argentino,125656,3,125659,11.17,42.44,50102.0,61495.0,3146.0,5626.0,5290.0,125659.0,25.447,36007.0,48495.0,9383.0,18193.0,7220.0,1375.0,1.0,4985.0
2020,4,Entre Ríos,Centro,247368,13,247381,17.78,59.47,85683.0,113670.0,15653.0,20206.0,12169.0,247381.0,24.053,72347.0,90639.0,16601.0,39280.0,12172.0,1654.0,34.0,14654.0
2020,4,Formosa,Norte Grande Argentino,50206,0,50206,8.266,32.5,21264.0,10789.0,2432.0,15341.0,380.0,50206.0,19.698,23598.0,14785.0,1200.0,6367.0,2355.0,221.0,0.0,1680.0
2020,4,Jujuy,Norte Grande Argentino,105851,0,105851,13.67,53.47,32850.0,52815.0,15639.0,1077.0,3470.0,105851.0,25.206,24014.0,59298.0,446.0,13932.0,4424.0,137.0,789.0,2811.0
2020,4,La Pampa,Patagonia,96779,116,96895,26.94,81.75,9009.0,58945.0,15432.0,12194.0,1315.0,96895.0,9.876,71043.0,14679.0,2396.0,6142.0,115.0,0.0,0.0,2520.0
2020,4,La Rioja,Norte Grande Argentino,52775,3,52778,13.336,50.12,17513.0,34984.0,1.0,250.0,30.0,52778.0,12.535,36925.0,10693.0,181.0,2392.0,2538.0,49.0,0.0,0.0
2020,4,Mendoza,Nuevo Cuyo,214838,615,215453,10.78,38.62,91842.0,68364.0,36083.0,18331.0,833.0,215453.0,11.093,152083.0,45865.0,3457.0,8273.0,2859.0,278.0,68.0,2570.0
2020,4,Misiones,Norte Grande Argentino,147161,0,147161,11.62,42.66,49462.0,79855.0,6589.0,4359.0,6896.0,147161.0,24.957,41072.0,52014.0,14838.0,23802.0,7350.0,1060.0,24.0,7001.0
2020,4,Neuquén,Patagonia,132762,373,133135,19.94,67.0,30468.0,70614.0,13732.0,17689.0,632.0,133135.0,33.908,61181.0,9965.0,5502.0,35778.0,12805.0,2172.0,12.0,5720.0
2020,4,Río Negro,Patagonia,140709,501,141210,18.8,61.1,48991.0,42022.0,17826.0,13994.0,18377.0,141210.0,21.637,71194.0,16986.0,3549.0,22157.0,6786.0,392.0,0.0,20146.0
2020,4,Salta,Norte Grande Argentino,187388,2,187390,13.086,54.03,56659.0,87817.0,30604.0,5858.0,6452.0,187390.0,25.322,42113.0,83970.0,8291.0,34472.0,10846.0,1300.0,79.0,6319.0
2020,4,San Juan,Nuevo Cuyo,72340,256,72596,9.25,36.3,40072.0,7004.0,6599.0,10468.0,8453.0,72596.0,6.413,62132.0,5269.0,333.0,158.0,106.0,10.0,0.0,4588.0
2020,4,San Luis,Nuevo Cuyo,119287,148,119435,23.38,81.7,8417.0,11767.0,27.0,63019.0,36205.0,119435.0,21.253,17567.0,2689.0,62244.0,0.0,1.0,1.0,15.0,36918.0
2020,4,Santa Cruz,Patagonia,40477,197,40674,11.01,37.0,12347.0,19657.0,1041.0,4659.0,2970.0,40674.0,7.492,27343.0,10893.0,1254.0,350.0,62.0,14.0,0.0,758.0
2020,4,Santa Fe,Centro,820676,137,820813,23.14,73.56,287271.0,414746.0,62692.0,38712.0,17392.0,820813.0,27.294,219614.0,286206.0,65515.0,164696.0,56018.0,5016.0,146.0,23602.0
2020,4,Santiago Del Estero,Norte Grande Argentino,106668,1,106669,10.86,43.75,26812.0,70522.0,570.0,5169.0,3596.0,106669.0,11.281,36499.0,61307.0,431.0,2669.0,1761.0,68.0,2.0,3932.0
2020,4,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,39325,289,39614,22.61,76.25,12853.0,26439.0,6.0,0.0,316.0,39614.0,8.487,26630.0,4884.0,501.0,899.0,9.0,0.0,1.0,6690.0
2020,4,Tucumán,Norte Grande Argentino,231067,22,231089,13.57,54.78,149322.0,11150.0,68043.0,1834.0,740.0,231089.0,36.442,44876.0,85834.0,4106.0,58625.0,33135.0,1718.0,115.0,2680.0
2020,3,Buenos Aires,Provincia de Buenos Aires,3932211,5066,3937277,22.4,67.6,653930.0,2384557.0,749087.0,94162.0,55541.0,3937277.0,48.377,1205648.0,431713.0,195064.0,1200364.0,784953.0,95471.0,4211.0,19853.0
2020,3,Ciudad De Buenos Aires,Provincia de Buenos Aires,1371285,1390,1372675,44.62,107.7,170375.0,1129573.0,39417.0,3936.0,29374.0,1372675.0,63.809,162836.0,153798.0,78195.0,578155.0,335361.0,62620.0,1463.0,247.0
2020,3,Catamarca,Norte Grande Argentino,49903,1,49904,11.99,47.16,26868.0,3690.0,16857.0,261.0,2228.0,49904.0,36.54,8366.0,19936.0,562.0,11736.0,6638.0,489.0,23.0,2154.0
2020,3,Chaco,Norte Grande Argentino,133951,3,133954,11.1,41.53,45745.0,58825.0,20675.0,6706.0,2003.0,133954.0,30.803,25931.0,48349.0,13751.0,27729.0,9474.0,1500.0,26.0,7194.0
2020,3,Chubut,Patagonia,129202,825,130027,20.95,68.4,45761.0,39386.0,2897.0,23216.0,18767.0,130027.0,7.402,90227.0,31930.0,2818.0,999.0,110.0,1.0,0.0,3942.0
2020,3,Córdoba,Centro,867417,55,867472,23.03,75.25,276360.0,430771.0,102217.0,48368.0,9756.0,867472.0,33.511,233740.0,197160.0,63883.0,290144.0,62646.0,7443.0,728.0,11728.0
2020,3,Corrientes,Norte Grande Argentino,123388,3,123391,10.99,41.75,50858.0,58681.0,2960.0,5513.0,5379.0,123391.0,23.852,36304.0,48108.0,8615.0,17788.0,6523.0,1033.0,0.0,5020.0
2020,3,Entre Ríos,Centro,241482,13,241495,17.39,58.2,87892.0,106950.0,13954.0,20379.0,12320.0,241495.0,22.433,72639.0,89325.0,14377.0,37676.0,10529.0,1190.0,0.0,15759.0
2020,3,Formosa,Norte Grande Argentino,49209,0,49209,8.12,31.9,21790.0,10003.0,2000.0,15023.0,393.0,49209.0,18.283,23707.0,14555.0,991.0,6058.0,2047.0,114.0,0.0,1737.0
2020,3,Jujuy,Norte Grande Argentino,106728,0,106728,13.82,54.03,32611.0,57682.0,11112.0,952.0,4371.0,106728.0,21.91,32368.0,55764.0,294.0,10667.0,3692.0,102.0,776.0,3065.0
2020,3,La Pampa,Patagonia,93619,116,93735,26.11,79.25,9015.0,56845.0,14677.0,11893.0,1305.0,93735.0,10.698,67805.0,13390.0,2189.0,5481.0,841.0,0.0,0.0,4029.0
2020,3,La Rioja,Norte Grande Argentino,52613,3,52616,13.34,50.12,17346.0,34984.0,1.0,250.0,35.0,52616.0,12.195,37127.0,10615.0,124.0,2224.0,2495.0,29.0,0.0,2.0
2020,3,Mendoza,Nuevo Cuyo,207173,615,207788,10.42,37.34,91908.0,64672.0,32817.0,17523.0,868.0,207788.0,10.187,148164.0,47894.0,3530.0,6214.0,1739.0,167.0,35.0,45.0
2020,3,Misiones,Norte Grande Argentino,143186,0,143186,11.33,41.6,50195.0,77989.0,2572.0,3445.0,8985.0,143186.0,24.142,40113.0,49644.0,13691.0,23464.0,6704.0,790.0,1.0,8779.0
2020,3,Neuquén,Patagonia,128862,373,129235,19.42,65.25,30222.0,70446.0,11043.0,16787.0,737.0,129235.0,31.461,64201.0,9343.0,5457.0,36667.0,11016.0,1748.0,0.0,803.0
2020,3,Río Negro,Patagonia,130966,501,131467,17.55,57.06,49530.0,40001.0,10381.0,13187.0,18368.0,131467.0,21.078,69832.0,10599.0,3493.0,22656.0,5629.0,165.0,0.0,19093.0
2020,3,Salta,Norte Grande Argentino,180844,2,180846,12.67,52.3,58216.0,84128.0,25445.0,5764.0,7293.0,180846.0,25.261,33464.0,80685.0,7928.0,33452.0,9354.0,893.0,74.0,14996.0
2020,3,San Juan,Nuevo Cuyo,77071,256,77327,9.88,38.78,40092.0,9223.0,5509.0,14023.0,8480.0,77327.0,6.028,66361.0,6647.0,41.0,81.0,47.0,0.0,0.0,4150.0
2020,3,San Luis,Nuevo Cuyo,116417,148,116565,22.89,79.94,8401.0,10077.0,6.0,61828.0,36253.0,116565.0,20.85,15647.0,2674.0,61324.0,0.0,3.0,0.0,0.0,36917.0
2020,3,Santa Cruz,Patagonia,39084,197,39281,10.695,35.94,12845.0,16098.0,1027.0,6938.0,2373.0,39281.0,6.649,27089.0,10610.0,656.0,82.0,11.0,0.0,0.0,833.0
2020,3,Santa Fe,Centro,802861,137,802998,22.67,72.1,295051.0,405807.0,45721.0,37112.0,19307.0,802998.0,25.691,225550.0,281088.0,58949.0,158277.0,48413.0,3633.0,87.0,27001.0
2020,3,Santiago Del Estero,Norte Grande Argentino,105491,1,105492,10.766,43.38,26419.0,70720.0,555.0,4185.0,3613.0,105492.0,10.879,35278.0,61127.0,322.0,2313.0,1607.0,44.0,0.0,4801.0
2020,3,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,39366,289,39655,22.77,76.8,12854.0,26491.0,0.0,0.0,310.0,39655.0,8.507,26188.0,5057.0,496.0,915.0,6.0,0.0,1.0,6992.0
2020,3,Tucumán,Norte Grande Argentino,223854,22,223876,13.19,53.22,149605.0,11752.0,59949.0,1808.0,762.0,223876.0,34.836,46768.0,87030.0,3247.0,51232.0,31367.0,1488.0,107.0,2637.0
2020,2,Buenos Aires,Provincia de Buenos Aires,3772480,5066,3777546,21.55,65.25,661272.0,2244277.0,723072.0,91736.0,57189.0,3777546.0,45.662,1223388.0,449464.0,189765.0,1052014.0,761252.0,78113.0,2317.0,21233.0
2020,2,Ciudad De Buenos Aires,Provincia de Buenos Aires,1356431,1390,1357821,44.16,106.44,178896.0,1106133.0,39482.0,3937.0,29373.0,1357821.0,60.484,167087.0,174406.0,80327.0,563030.0,319253.0,51819.0,1212.0,687.0
2020,2,Catamarca,Norte Grande Argentino,47975,1,47976,11.555,45.44,26968.0,3641.0,14878.0,261.0,2228.0,47976.0,34.926,8890.0,18906.0,426.0,10217.0,5908.0,431.0,22.0,3176.0
2020,2,Chaco,Norte Grande Argentino,128129,3,128132,10.65,39.84,46816.0,56017.0,17266.0,6452.0,1581.0,128132.0,27.952,26402.0,49368.0,12082.0,25044.0,7125.0,1124.0,18.0,6969.0
2020,2,Chubut,Patagonia,107831,825,108656,17.58,57.34,45761.0,38279.0,1324.0,17678.0,5614.0,108656.0,7.605,72467.0,30103.0,1473.0,613.0,1.0,0.0,0.0,3999.0
2020,2,Córdoba,Centro,836413,55,836468,22.27,72.7,282858.0,415007.0,85818.0,44522.0,8263.0,836468.0,30.988,233451.0,205587.0,63276.0,270545.0,48907.0,5152.0,579.0,8971.0
2020,2,Corrientes,Norte Grande Argentino,118863,3,118866,10.61,40.3,51248.0,55536.0,3144.0,3927.0,5011.0,118866.0,22.15,35356.0,48174.0,7898.0,16463.0,5201.0,754.0,0.0,5020.0
2020,2,Entre Ríos,Centro,234100,13,234113,16.9,56.53,89391.0,99423.0,13954.0,20042.0,11303.0,234113.0,20.449,73517.0,89780.0,12856.0,34828.0,7810.0,753.0,0.0,14569.0
2020,2,Formosa,Norte Grande Argentino,47932,0,47932,7.926,31.14,21805.0,9353.0,1882.0,14723.0,169.0,47932.0,16.87,24078.0,14105.0,961.0,5792.0,1641.0,42.0,0.0,1313.0
2020,2,Jujuy,Norte Grande Argentino,94316,0,94316,12.24,47.88,32705.0,38938.0,5057.0,952.0,16664.0,94316.0,15.864,30785.0,37348.0,210.0,6030.0,3290.0,72.0,24.0,16557.0
2020,2,La Pampa,Patagonia,89693,116,89809,25.08,76.1,8551.0,54422.0,14232.0,11314.0,1290.0,89809.0,8.029,72328.0,11324.0,1657.0,3377.0,0.0,0.0,0.0,1123.0
2020,2,La Rioja,Norte Grande Argentino,52152,3,52155,13.266,49.84,16885.0,34984.0,1.0,250.0,35.0,52155.0,11.669,37397.0,10347.0,73.0,1976.0,2339.0,21.0,0.0,2.0
2020,2,Mendoza,Nuevo Cuyo,200569,615,201184,10.12,36.25,91904.0,62941.0,29613.0,15924.0,802.0,201184.0,9.275,149757.0,40307.0,3327.0,4145.0,1063.0,104.0,31.0,2450.0
2020,2,Misiones,Norte Grande Argentino,140340,0,140340,11.14,40.88,50792.0,74497.0,2579.0,3319.0,9153.0,140340.0,22.56,40975.0,49651.0,12333.0,22966.0,5186.0,582.0,1.0,8646.0
2020,2,Neuquén,Patagonia,125799,373,126172,19.02,63.9,30256.0,67990.0,11037.0,15755.0,1134.0,126172.0,29.1,64909.0,9535.0,5304.0,36330.0,8802.0,1292.0,0.0,0.0
2020,2,Río Negro,Patagonia,128985,501,129486,17.34,56.38,49756.0,39650.0,10382.0,11331.0,18367.0,129486.0,19.68,71666.0,10564.0,3284.0,22467.0,4372.0,76.0,0.0,17057.0
2020,2,Salta,Norte Grande Argentino,177760,2,177762,12.49,51.6,59502.0,81740.0,24289.0,5123.0,7108.0,177762.0,22.559,42485.0,81411.0,7741.0,31070.0,7903.0,550.0,71.0,6531.0
2020,2,San Juan,Nuevo Cuyo,69521,256,69777,8.94,35.1,40092.0,8275.0,5509.0,7019.0,8882.0,69777.0,6.309,60156.0,5024.0,40.0,80.0,47.0,0.0,0.0,4430.0
2020,2,San Luis,Nuevo Cuyo,113804,148,113952,22.44,78.44,8401.0,8357.0,6.0,60935.0,36253.0,113952.0,21.021,15121.0,1942.0,60894.0,0.0,3.0,0.0,0.0,35992.0
2020,2,Santa Cruz,Patagonia,38672,197,38869,10.65,35.78,12845.0,16044.0,1027.0,6585.0,2368.0,38869.0,6.593,27171.0,10540.0,572.0,82.0,11.0,0.0,0.0,493.0
2020,2,Santa Fe,Centro,777795,137,777932,22.02,70.0,299974.0,381679.0,46698.0,30487.0,19094.0,777932.0,23.926,226721.0,284309.0,57396.0,148019.0,38690.0,2549.0,55.0,20193.0
2020,2,Santiago Del Estero,Norte Grande Argentino,105446,1,105447,10.79,43.47,25917.0,72074.0,355.0,3038.0,4063.0,105447.0,10.412,35348.0,62008.0,277.0,1890.0,1392.0,16.0,0.0,4516.0
2020,2,Tierra Del Fuego - Antártida E Islas Del Atlántico Sur,Patagonia,38900,289,39189,22.64,76.4,12854.0,26025.0,0.0,0.0,310.0,39189.0,8.128,26160.0,4396.0,391.0,796.0,0.0,0.0,0.0,7446.0
2020,2,Tucumán,Norte Grande Argentino,217134,22,217156,12.83,51.78,150084.0,9833.0,55120.0,1357.0,762.0,217156.0,32.705,49493.0,88405.0,2247.0,44289.0,28809.0,1179.0,99.0,2635.0
2020,1,Buenos Aires,Provincia de Buenos Aires,3702985,5066,3708051,21.2,64.3,673237.0,2210349.0,720688.0,85443.0,18334.0,3708051.0,45.181,1217474.0,463975.0,206487.0,955499.0,771061.0,73116.0,2200.0,28935.0
2020,1,Ciudad De Buenos Aires,Provincia de Buenos Aires,1352104,1390,1353494,44.03,106.0,184494.0,1097635.0,38898.0,3911.0,28556.0,1353494.0,58.706,170264.0,191882.0,86036.0,546575.0,310708.0,47366.0,1223.0,0.0
2020,1,Catamarca,Norte Grande Argentino,39634,1,39635,9.57,37.62,21945.0,3146.0,12056.0,261.0,2227.0,39635.0,29.132,8947.0,17055.0,408.0,6796.0,3119.0,365.0,19.0,2151.0
2020,1,Chaco,Norte Grande Argentino,120274,3,120277,10.016,37.47,46356.0,54144.0,11958.0,6239.0,1580.0,120277.0,25.942,25343.0,49011.0,10917.0,21733.0,5435.0,860.0,10.0,6917.0
2020,1,Chubut,Patagonia,95938,800,96738,15.72,51.28,45763.0,27287.0,1324.0,16885.0,5479.0,96738.0,7.117,73037.0,17529.0,1240.0,613.0,1.0,0.0,0.0,4500.0
2020,1,Córdoba,Centro,811044,55,811099,21.64,70.7,286168.0,406109.0,68512.0,41617.0,8693.0,811099.0,29.395,232102.0,206412.0,65795.0,251986.0,40360.0,4021.0,446.0,9802.0
2020,1,Corrientes,Norte Grande Argentino,113967,3,113970,10.195,38.72,51126.0,53231.0,2172.0,2437.0,5004.0,113970.0,20.539,34593.0,47546.0,7992.0,14373.0,3890.0,563.0,0.0,4780.0
2020,1,Entre Ríos,Centro,231833,13,231846,16.78,56.12,90368.0,95434.0,13245.0,18737.0,14062.0,231846.0,19.03,79498.0,85250.0,12377.0,32630.0,6266.0,509.0,0.0,13762.0
2020,1,Formosa,Norte Grande Argentino,46434,0,46434,7.695,30.23,21068.0,8887.0,1800.0,14510.0,169.0,46434.0,15.697,25232.0,13062.0,964.0,5542.0,1358.0,18.0,0.0,100.0
2020,1,Jujuy,Norte Grande Argentino,91665,0,91665,11.94,46.66,32066.0,38938.0,3078.0,942.0,16641.0,91665.0,14.145,33357.0,36672.0,167.0,4316.0,2988.0,26.0,18.0,16545.0
2020,1,La Pampa,Patagonia,89110,116,89226,24.97,75.75,8553.0,53755.0,13821.0,11295.0,1802.0,89226.0,7.292,73851.0,10221.0,1343.0,2037.0,75.0,0.0,0.0,1618.0
2020,1,La Rioja,Norte Grande Argentino,48337,3,48340,12.336,46.34,13076.0,34984.0,0.0,251.0,29.0,48340.0,7.962,37231.0,9798.0,22.0,120.0,1174.0,0.0,0.0,0.0
2020,1,Mendoza,Nuevo Cuyo,182837,615,183452,9.25,33.16,91955.0,50251.0,28059.0,12465.0,722.0,183452.0,8.441,152281.0,18001.0,2870.0,3053.0,655.0,75.0,25.0,0.0
