provincia,region,localidad,de0a9Mbps,de10a20Mbps,de21a49Mbps,de50a99Mbps,de100a199Mbps,de200a499Mbps,de500a1024Mbps,otros,adsl,cableModem,dialUp,fibraOptica,otros_tec,satelital,wimax,wireless,totalTecnologia,latitud,longitud
San Luis,Nuevo Cuyo,Batavia,2,0,196,0,0,0,0,0,0,0,0,0,0,2,0,196,198,-34.7755332557227,-65.6862987148176
San Luis,Nuevo Cuyo,Beazley,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,202,202,-33.757734110106,-66.6459600305752
San Luis,Nuevo Cuyo,Boca Del Tigre,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-33.3687779642577,-66.4074181299698
San Luis,Nuevo Cuyo,Buena Esperanza,300,0,662,0,0,0,0,0,0,0,1,0,0,1,0,961,963,-34.7582787968944,-65.2503691694475
San Luis,Nuevo Cuyo,Candelaria,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,882,882,-32.0607491134468,-65.8276913716033
San Luis,Nuevo Cuyo,Carolina,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,229,229,-32.8128571637146,-66.0932327577628
San Luis,Nuevo Cuyo,Carpinteria,166,0,900,0,0,0,0,0,155,10,0,0,0,0,0,901,1066,-32.4102495120789,-65.0113926769819
San Luis,Nuevo Cuyo,Cazador,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,34,-33.8576584773376,-66.3696150667545
San Luis,Nuevo Cuyo,Cerro De Oro,40,4,246,0,0,0,0,0,19,14,0,7,0,0,0,250,290,-32.3851963369856,-64.9859436108737
San Luis,Nuevo Cuyo,Chosmes,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-33.3959968949714,-66.7463973832244
San Luis,Nuevo Cuyo,Concarán,262,0,1552,0,0,0,0,0,0,0,0,0,0,2,0,1812,1814,-32.5607275180287,-65.2452806076649
San Luis,Nuevo Cuyo,Cortaderas,0,1,891,0,0,0,0,0,0,0,0,5,0,0,0,891,896,-32.5076504245814,-64.9869655159434
San Luis,Nuevo Cuyo,Desaguadero,0,1,252,0,0,0,0,0,0,0,0,1,0,0,0,252,253,-33.4004585255775,-67.148082207766
San Luis,Nuevo Cuyo,El Algarrobal,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,-32.7114393924943,-65.4671947070394
San Luis,Nuevo Cuyo,El Durazno,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,66,66,-33.1933000679405,-66.1568981530519
San Luis,Nuevo Cuyo,El Puesto,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,-32.34642911,-65.46720015
San Luis,Nuevo Cuyo,El Trapiche,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,1008,1008,-33.1082715280981,-66.063371211902
San Luis,Nuevo Cuyo,El Volcán,0,0,1067,0,0,0,0,0,0,0,0,0,0,0,0,1067,1067,-33.2512966067626,-66.1877022971966
San Luis,Nuevo Cuyo,Fortuna,0,0,149,0,0,0,0,1,0,0,1,0,0,1,0,149,151,-35.1282918635603,-65.3818218917708
San Luis,Nuevo Cuyo,Fortín El Patria,0,0,194,0,0,0,0,1,0,0,0,0,0,1,0,194,195,-34.769756515675,-65.5229345175781
San Luis,Nuevo Cuyo,Fraga,60,0,249,0,0,0,0,0,0,0,0,0,0,0,0,309,309,-33.502087069887,-65.7926477789763
San Luis,Nuevo Cuyo,Jarilla,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,29,-33.398658341972,-67.0274295478727
San Luis,Nuevo Cuyo,Juan Jorba,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,28,-33.6132806299836,-65.2717502963014
San Luis,Nuevo Cuyo,Juan Llerena,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,130,130,-33.2811132563767,-65.6145766804084
San Luis,Nuevo Cuyo,Juana Koslay,225,196,82,0,0,0,0,0,419,0,2,0,0,0,0,82,503,-33.2889484546354,-66.2580406259221
San Luis,Nuevo Cuyo,Justo Daract,681,148,3226,0,0,0,0,0,175,0,4,0,0,0,0,3880,4059,-33.8585834476817,-65.1870408754728
San Luis,Nuevo Cuyo,La Angelina,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,1127,1127,-34.36107586,-65.32806491
San Luis,Nuevo Cuyo,La Bajada,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72,72,-33.157161301266,-66.0131877714641
San Luis,Nuevo Cuyo,La Calera,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,392,392,-32.8619918957825,-66.8506529764617
San Luis,Nuevo Cuyo,La Florida,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,87,87,-33.1167587248711,-66.0020090018267
San Luis,Nuevo Cuyo,La Majada,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,19,-32.5298829031211,-66.0429032510053
San Luis,Nuevo Cuyo,La Maroma,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,-35.2127003045126,-66.3264252245578
San Luis,Nuevo Cuyo,La Punilla,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-33.1429537099622,-65.0861306811866
San Luis,Nuevo Cuyo,La Punta,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,-33.1816571259341,-66.313607690249
San Luis,Nuevo Cuyo,La Ramada,0,0,2144,0,0,0,0,0,0,0,0,0,0,0,0,2144,2144,-32.69361676,-65.57906863
San Luis,Nuevo Cuyo,La Toma,475,0,17,0,0,0,0,0,100,0,0,0,0,0,0,392,492,-33.0544376204479,-65.62269821015
San Luis,Nuevo Cuyo,La Vertiente,2,0,49,0,0,0,0,0,0,0,0,0,0,2,0,49,51,-32.7975027746267,-65.75689743163
San Luis,Nuevo Cuyo,Lafinur,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,51,51,-32.0621151953791,-65.3496815467824
San Luis,Nuevo Cuyo,Las Aguadas,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,98,98,-32.3763580460128,-65.5012041382003
San Luis,Nuevo Cuyo,Las Barrancas,0,0,55,0,0,0,0,1,0,0,0,0,0,1,0,55,56,-33.6311225157713,-66.2841166130187
San Luis,Nuevo Cuyo,Las Chacras,5,0,30,0,0,0,0,0,0,0,0,0,0,5,0,30,35,-32.63547762,-66.14025792
San Luis,Nuevo Cuyo,Las Lagunas,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,27,-32.6298120296294,-65.551144128608
San Luis,Nuevo Cuyo,Lavaisse,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,58,-33.8221476840744,-65.4237934358157
San Luis,Nuevo Cuyo,Leandro N. Alem,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-32.1047821044922,-65.9621124267578
San Luis,Nuevo Cuyo,Lomas Blancas,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,21,-32.3338629051211,-66.4716765323555
San Luis,Nuevo Cuyo,Los Cajones,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,64,64,-32.0257513048361,-65.3749361476641
San Luis,Nuevo Cuyo,Los Molles,42,0,258,0,0,0,0,0,0,0,0,0,0,0,0,300,300,-32.4395447509138,-65.0106822684226
San Luis,Nuevo Cuyo,Luján,105,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,1196,1196,-32.3660349058479,-65.9425439975458
San Luis,Nuevo Cuyo,Martín De Loyola,2,0,509,0,0,0,0,0,0,0,0,0,0,2,0,509,511,-35.7111681131223,-66.3525275844943
San Luis,Nuevo Cuyo,Merlo,1454,76,5084,0,0,0,0,34,1286,62,0,211,0,0,0,5089,6648,-32.3425391142336,-65.0141372032908
San Luis,Nuevo Cuyo,Nahuel Mapá,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.7833678660504,-66.1701498297947
San Luis,Nuevo Cuyo,Naschel,245,0,880,0,0,0,0,0,0,0,0,0,0,0,0,1125,1125,-32.9168215937221,-65.3755476812695
San Luis,Nuevo Cuyo,Navia,2,0,83,0,0,0,0,0,0,0,0,0,0,2,0,83,85,-34.7726733665409,-66.5862788668642
San Luis,Nuevo Cuyo,Nogolí,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,660,660,-32.9173752831041,-66.3257602058349
San Luis,Nuevo Cuyo,Nueva Galia,139,0,361,0,0,0,0,0,0,0,0,0,0,0,0,500,500,-35.1124747000615,-65.2532109154966
San Luis,Nuevo Cuyo,Pampa Grande,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,-32.3724224723278,-66.3077548668586
San Luis,Nuevo Cuyo,Papagayos,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,61,61,-32.6786405437002,-64.9881795223679
San Luis,Nuevo Cuyo,Paso Grande,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,183,183,-32.8769737284291,-65.6345301522077
San Luis,Nuevo Cuyo,Potrerillo,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,59,59,-32.671401244488,-65.6626272217675
San Luis,Nuevo Cuyo,Potrero De Los Funes,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,1795,1795,-33.2187787091432,-66.2307288183005
San Luis,Nuevo Cuyo,Quines,1,0,37,0,0,0,0,0,0,0,0,0,0,1,0,37,38,-32.2330822365033,-65.8056329969317
San Luis,Nuevo Cuyo,Renca,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,106,106,-32.7717680736652,-65.3637605007649
San Luis,Nuevo Cuyo,Río Grande,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,187,187,-33.0485046022503,-66.0717543089664
San Luis,Nuevo Cuyo,Río Juan Gómez,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,76,76,-32.603889,-66.086944
San Luis,Nuevo Cuyo,Saladillo,0,1,1987,0,0,0,0,0,0,0,0,1,0,0,0,1987,1988,-33.2005664915694,-65.8531363375249
San Luis,Nuevo Cuyo,Salinas Del Bebedero,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,35,-33.501125039306,-66.6514406177997
San Luis,Nuevo Cuyo,San Francisco Del Monte De Oro,279,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,1435,1435,-32.6006392247112,-66.1273702635842
San Luis,Nuevo Cuyo,San Jerónimo,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,160,160,-33.1383053611749,-66.5166859326585
San Luis,Nuevo Cuyo,San José Del Morro,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,381,381,-33.2119853031031,-65.4927334484497
San Luis,Nuevo Cuyo,San Luis,1995,816,18451,0,0,0,0,5,2774,1,84,5,84,2,0,18447,21397,-33.3023139659883,-66.3360877357358
San Luis,Nuevo Cuyo,San Martín,2,0,324,0,0,0,0,0,1,0,1,0,0,0,0,324,326,-32.4132690463752,-65.6759306690121
San Luis,Nuevo Cuyo,San Miguel,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-32.8898231742815,-65.042421189722
San Luis,Nuevo Cuyo,San Pablo,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,74,74,-32.658342389353,-65.3080920411456
San Luis,Nuevo Cuyo,San Pedro,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-32.9709634117604,-66.6970240054288
San Luis,Nuevo Cuyo,Santa Rosa Del Conlara,422,0,1595,0,0,0,0,0,142,0,0,0,0,0,0,1875,2017,-32.3423081509941,-65.2071206614116
San Luis,Nuevo Cuyo,Talita,2,0,111,0,0,0,0,0,0,0,0,0,0,2,0,111,113,-32.3496514640192,-66.7266327912252
San Luis,Nuevo Cuyo,Tilisarao,320,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,1590,1590,-32.7329281106581,-65.2915274383295
San Luis,Nuevo Cuyo,Unión,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,810,810,-35.1549261061197,-65.9424468511458
San Luis,Nuevo Cuyo,Varela,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,-34.12261759,-66.46370684
San Luis,Nuevo Cuyo,Villa De La Quebrada,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,513,513,-33.0161741932684,-66.2920464806382
San Luis,Nuevo Cuyo,Villa De Praga,1,0,211,0,0,0,0,0,0,0,0,0,0,1,0,211,212,-32.5339640778181,-65.6477042790938
San Luis,Nuevo Cuyo,Villa Del Carmen,45,0,308,0,0,0,0,0,0,0,0,0,0,0,0,353,353,-32.9411267835778,-65.0394664526979
San Luis,Nuevo Cuyo,Villa General Roca,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,283,283,-32.6661925630759,-66.4524010178082
San Luis,Nuevo Cuyo,Villa Larca,50,0,508,0,0,0,0,0,0,0,0,0,0,0,0,558,558,-32.6175433008771,-64.9809087535547
San Luis,Nuevo Cuyo,Villa Mercedes,2671,28520,10180,0,0,0,0,14402,1789,29276,85,4,14585,0,0,10179,55918,-33.6738636408858,-65.4624765290195
San Luis,Nuevo Cuyo,Villa Salles,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,27,27,-33.84292794921,-65.2147610955176
San Luis,Nuevo Cuyo,Zanjitas,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,103,103,-33.8022746844103,-66.415462549085
Santa Cruz,Patagonia,28 De Noviembre,212,0,0,0,0,0,0,0,0,0,0,10,6,1,0,195,212,-51.5787581525544,-72.2080410883792
Santa Cruz,Patagonia,Bajo Caracoles,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-47.4461490043983,-70.9285155605965
Santa Cruz,Patagonia,Caleta Olivia,8421,740,0,0,0,0,0,324,0,8280,0,720,2,5,0,478,9485,-46.4459492303195,-67.5251564969847
Santa Cruz,Patagonia,Cañadón Seco,90,2,0,0,0,0,0,31,0,0,0,2,0,3,0,118,123,-46.5588457703439,-67.616856368573
Santa Cruz,Patagonia,Comandante Luis Piedrabuena,250,1074,0,0,0,0,0,0,612,618,2,0,1,1,0,62,1296,-49.9859909808201,-68.9130816915927
Santa Cruz,Patagonia,El Calafate,3190,3645,16,0,0,0,0,4,2595,0,0,3717,1,7,0,618,6938,-50.3373208485428,-72.2619950698979
Santa Cruz,Patagonia,El Chaltén,435,0,0,0,0,0,0,2,0,0,0,431,1,3,0,2,437,-49.3319731177032,-72.8916267088672
Santa Cruz,Patagonia,El Turbio (Est. Gobernador Mayer),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-51.6805338519685,-72.0874860687819
Santa Cruz,Patagonia,Gobernador Gregores,5,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,6,-48.7521223249696,-70.2442035901869
Santa Cruz,Patagonia,Jaramillo,86,0,0,0,0,0,0,2,0,0,0,0,0,2,0,86,88,-47.1847032165887,-67.145582198474
Santa Cruz,Patagonia,Las Heras,1915,1298,168,34,45,0,0,0,0,0,0,2353,1,1,0,1085,3440,-46.5424553787867,-68.9341773229667
Santa Cruz,Patagonia,Los Antiguos,33,0,0,0,0,0,0,4,0,0,2,0,1,6,0,30,39,-46.5487484894558,-71.6274835082657
Santa Cruz,Patagonia,Mina 3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-51.5487660455569,-72.2333909775383
Santa Cruz,Patagonia,Perito Moreno,3,2700,0,0,0,0,0,3,0,2600,7,0,101,5,0,0,2713,-46.5921416878797,-70.9257278426639
Santa Cruz,Patagonia,Pico Truncado,2568,1316,55,0,0,0,0,1,0,0,0,2846,1,2,0,1069,3918,-46.7938981244061,-67.9575704898943
Santa Cruz,Patagonia,Puerto Deseado,818,688,0,0,0,0,0,11,1488,0,9,0,10,12,0,0,1519,-47.7514649275067,-65.9012043680086
Santa Cruz,Patagonia,Puerto San Julián,532,2301,0,0,0,0,0,4,849,2150,1,0,1,8,0,153,3162,-49.307703595363,-67.7319702926075
Santa Cruz,Patagonia,Puerto Santa Cruz,146,911,0,0,0,0,0,1,683,0,4,0,1,2,0,0,690,-50.0171892721878,-68.5248246324655
Santa Cruz,Patagonia,Río Gallegos,2840,5440,2563,3951,105,0,0,2,3682,10399,173,736,172,14,0,0,15176,-51.6214349839165,-69.2290509293744
Santa Cruz,Patagonia,Tellier,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-47.6487686074581,-66.0446356831872
Santa Cruz,Patagonia,Tres Lagos,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-49.5990148275349,-71.445802241684
Santa Cruz,Patagonia,Yacimientos Río Turbio,32,232,0,0,0,0,0,0,261,0,0,0,1,1,0,0,263,-51.5328383738253,-72.3341032077956
Santa Fe,Centro,Aarón Castellanos (Est. Castellanos),34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,-34.3345323396045,-62.3748007656351
Santa Fe,Centro,Acebal,608,1098,0,2,0,0,0,1,205,1343,0,21,0,0,0,140,1709,-33.2436505576999,-60.837195481459
Santa Fe,Centro,Aguará Grande,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,-30.1093090599224,-60.9437539322397
Santa Fe,Centro,Albarellos,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.2413031665306,-60.6365751407418
Santa Fe,Centro,Alcorta,40,2345,2,0,0,0,0,0,223,1261,0,550,0,0,0,353,2387,-33.5401979791092,-61.1246337163915
Santa Fe,Centro,Aldao,0,0,374,0,0,0,0,0,0,374,0,0,0,0,0,0,374,-32.7069853236032,-60.8179518202362
Santa Fe,Centro,Aldao (Est. Casablanca),15,306,356,0,0,0,0,75,30,0,0,662,0,0,0,60,752,-30.9823474545911,-61.7439869348366
Santa Fe,Centro,Alejandra,454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,453,454,-29.9103566747475,-59.8281612200693
Santa Fe,Centro,Alvear,1556,512,105,1304,1488,243,0,0,1912,3037,0,251,0,0,0,8,5208,-33.0614584695641,-60.6159765613734
Santa Fe,Centro,Ambrosetti,81,5,0,0,0,0,0,0,0,0,0,0,0,1,0,84,85,-30.016999568893,-61.5765785011442
Santa Fe,Centro,Amenábar,106,132,0,0,0,0,0,0,158,0,0,0,0,0,0,80,238,-34.136118440775,-62.4229084851079
Santa Fe,Centro,Angel Gallardo,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,-31.5551884917333,-60.6783108244693
Santa Fe,Centro,Angeloni,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,-30.8575177090903,-60.6486098681792
Santa Fe,Centro,Angélica,323,286,0,0,0,0,0,0,600,0,0,0,0,0,0,9,609,-31.5526328296108,-61.5462650173096
Santa Fe,Centro,Arbilla,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,-33.0919516648506,-60.6993159324653
Santa Fe,Centro,Arequito,1780,532,0,0,0,0,0,0,71,2241,0,0,0,0,0,0,2312,-33.1483008378636,-61.4713349349693
Santa Fe,Centro,Arminda,94,32,0,0,0,0,0,0,0,86,0,0,40,0,0,0,126,-33.2658615254501,-60.9669188397385
Santa Fe,Centro,Armstrong,604,775,0,2,0,0,0,0,1245,0,0,99,0,0,0,37,1381,-32.7846557002825,-61.605481877095
Santa Fe,Centro,Arocena,0,184,0,0,0,0,0,400,0,184,0,0,400,0,0,0,584,-32.0800271942926,-60.9770049639573
Santa Fe,Centro,Arroyo Aguiar,14,126,0,0,0,0,0,1,102,0,0,0,0,1,0,38,141,-31.4322203707863,-60.6676588774069
Santa Fe,Centro,Arroyo Ceibal,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,-28.7250869970621,-59.4804164807602
Santa Fe,Centro,Arroyo Leyes,1221,88,0,0,0,0,0,0,0,1115,0,88,0,0,0,106,1309,-31.5577005393669,-60.5166665613111
Santa Fe,Centro,Arroyo Seco,803,1281,71,1908,1157,110,1,0,2050,3273,0,2,0,0,0,6,5331,-33.1560225761175,-60.5101308080247
Santa Fe,Centro,Arrufo,278,0,0,0,0,0,0,0,278,166,0,0,0,0,0,0,444,-30.2341495301456,-61.7285807001253
Santa Fe,Centro,Arteaga,982,46,0,0,0,0,0,0,73,868,0,0,0,0,0,87,1028,-33.0911311154911,-61.7917113876172
Santa Fe,Centro,Ataliva,478,13,89,0,0,0,0,0,295,10,0,89,0,0,0,183,577,-30.9981187823937,-61.4325186889204
Santa Fe,Centro,Aurelia,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-31.4236023757354,-61.4244708809147
Santa Fe,Centro,Avellaneda (Est. Ewald),1088,57,990,1743,839,10,7,750,3,12,0,3578,750,0,0,1141,5484,-29.1193659780886,-59.6592512444638
Santa Fe,Centro,Balneario La Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-29.9827373481556,-61.2428659094376
Santa Fe,Centro,Barrancas,66,913,0,0,0,0,0,0,502,0,0,0,0,0,0,477,979,-32.2366357816462,-60.9827401330363
Santa Fe,Centro,Barrio Caima,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,16,-31.8320800807618,-60.8719647067245
Santa Fe,Centro,Barrio Cicarelli,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,-32.6103776107001,-61.3244409322018
Santa Fe,Centro,Bauer Y Sigel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.2731232182116,-61.9448854961658
Santa Fe,Centro,Bella Italia,328,29,0,0,2,0,0,0,37,316,0,2,0,0,0,4,359,-31.2839795053037,-61.409342518123
Santa Fe,Centro,Beravebú,27,319,0,0,0,0,0,0,0,0,0,0,0,0,0,346,346,-33.3414152210784,-61.8622809808056
Santa Fe,Centro,Berna,48,0,0,0,0,0,0,10,0,0,0,0,10,0,0,48,58,-29.2752681077911,-59.8472221836471
Santa Fe,Centro,Bernardo De Irigoyen (Est. Irigoyen),0,242,3,0,0,0,0,0,0,0,0,245,0,0,0,0,245,-32.1709306189148,-61.1572748282837
Santa Fe,Centro,Bigand,49,1566,0,0,0,0,0,0,550,1065,0,0,0,0,0,0,1615,-33.3761183026397,-61.185501310201
Santa Fe,Centro,Bombal,761,180,0,0,0,0,0,0,495,246,0,200,0,0,0,0,941,-33.4600615218579,-61.3189324391797
Santa Fe,Centro,Bouquet,371,18,0,0,0,0,0,0,388,0,0,0,0,0,0,1,389,-32.4247998561473,-61.8903345863257
Santa Fe,Centro,Bustinza,0,377,6,0,0,0,0,0,287,0,0,6,0,0,0,90,383,-32.7399961772877,-61.2915869736645
Santa Fe,Centro,Cabal,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,-31.1039907773825,-60.7271526484511
Santa Fe,Centro,Cacique Ariacaiquín,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,-30.6581364074941,-60.2307356488107
Santa Fe,Centro,Cafferata,246,0,0,0,0,0,0,1,246,0,0,1,0,0,0,0,247,-33.4414158758935,-62.0868714692657
Santa Fe,Centro,Calchaquí,302,414,0,0,0,0,0,1050,485,0,0,0,1050,1,0,230,1766,-29.8905436040639,-60.285737676357
Santa Fe,Centro,Candioti,1,246,4,1,0,0,0,0,0,0,0,251,0,0,0,1,252,-31.3995244031815,-60.7491149288676
Santa Fe,Centro,Capitán Bermúdez,3609,1953,260,640,561,62,0,0,3656,1202,1,2226,0,0,0,0,7085,-32.8282349449349,-60.7168207550494
Santa Fe,Centro,Capivara,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-30.4615028173869,-61.2722735128607
Santa Fe,Centro,Carcarañá,333,651,0,0,0,0,0,0,983,1,0,0,0,0,0,0,984,-32.8588281760163,-61.1523502197425
Santa Fe,Centro,Carlos Pellegrini,92,356,0,0,0,0,0,0,425,23,0,0,0,0,0,0,448,-32.0526642372536,-61.78894991246
Santa Fe,Centro,Carmen,99,1,0,0,0,0,0,40,0,0,0,0,40,0,0,100,140,-33.7327788629688,-61.7609271479419
Santa Fe,Centro,Carmen Del Sauce,0,152,0,28,0,0,0,0,0,0,0,158,0,0,0,22,180,-33.2376879120566,-60.8118679160701
Santa Fe,Centro,Carreras,1,274,0,0,0,0,0,0,0,1,0,0,0,0,0,274,275,-33.5982834566103,-61.3117684362059
Santa Fe,Centro,Carrizales (Est. Clarke),439,33,0,0,0,0,0,2,456,17,0,0,0,1,0,0,474,-32.5112871642714,-61.0305147885477
Santa Fe,Centro,Casas,0,59,0,0,0,0,0,0,0,59,0,0,0,0,0,0,59,-32.1279976039457,-61.5421282200809
Santa Fe,Centro,Casilda,3049,3253,50,1171,611,31,0,0,4277,1873,0,886,0,0,0,1129,8165,-33.0424955546762,-61.1693311184421
Santa Fe,Centro,Castelar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-31.6691692674795,-62.0899867120516
Santa Fe,Centro,Castellanos,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,-31.2085396563705,-61.7255955564221
Santa Fe,Centro,Cavour,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-31.3666330323604,-61.0172254853249
Santa Fe,Centro,Cayastacito,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,-31.1150071573313,-60.5814003944463
Santa Fe,Centro,Cayastá,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,428,-31.2023253009306,-60.1614504193394
Santa Fe,Centro,Cañada De Gómez,1120,865,205,5330,1590,114,3,3,1251,7242,0,329,0,0,0,411,9233,-32.8166867292145,-61.3899661468272
Santa Fe,Centro,Cañada Del Ucle,422,0,0,0,0,0,0,0,222,0,0,0,0,0,0,200,422,-33.4103440716357,-61.6070433975613
Santa Fe,Centro,Cañada Ombú,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,35,-28.31083042196,-59.9837166450891
Santa Fe,Centro,Cañada Rosquín,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,-32.0562934036888,-61.6025429947826
Santa Fe,Centro,Centeno,812,69,0,0,0,0,0,0,881,0,0,0,0,0,0,0,881,-32.298023717348,-61.4107241466286
Santa Fe,Centro,Cepeda,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,-33.3984208661427,-60.6241114199013
Santa Fe,Centro,Ceres,2289,1332,1,0,0,0,0,0,1101,1939,0,0,0,0,0,541,3581,-29.8823371283479,-61.9452374270961
Santa Fe,Centro,Chabás,127,524,0,0,0,0,0,850,638,0,0,0,850,0,0,13,1501,-33.2470674643201,-61.3575935561826
Santa Fe,Centro,Chapuy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-33.8005299368969,-61.7440181936851
Santa Fe,Centro,Chañar Ladeado,29,1255,0,0,0,0,0,1,76,808,0,401,0,0,0,0,1285,-33.3258409849243,-62.0386496702618
Santa Fe,Centro,Chovet,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,-33.6007825133126,-61.6046646604986
Santa Fe,Centro,Christophersen,90,3,0,0,0,0,0,0,0,0,0,15,0,0,0,78,93,-34.1846191181657,-62.0235323680591
Santa Fe,Centro,Classon,21,97,33,0,0,0,0,0,0,0,0,130,0,0,0,21,151,-32.4634203095763,-61.2910434085442
Santa Fe,Centro,Colmena,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-28.7658190432744,-60.0880421430925
Santa Fe,Centro,Colonia Ana,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,-30.1449998391803,-61.9147917462344
Santa Fe,Centro,Colonia Belgrano,0,92,1,0,0,0,0,250,0,93,0,0,250,0,0,0,343,-31.9118940838345,-61.4023835358505
Santa Fe,Centro,Colonia Bicha,0,72,0,52,86,0,0,0,72,0,0,138,0,0,0,0,210,-30.855781133807,-61.8509147420168
Santa Fe,Centro,Colonia Bossi,3,56,0,47,71,0,0,0,56,0,0,118,0,0,0,3,177,-30.6691245233432,-61.7896030300364
